transaction_id,timestamp,account_id,amount_inr,branch_id,region,channel,transaction_type,beneficiary_hash
TX0000229,2026-05-24T01:45:00Z,NA0072,115952.33,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0149
TX0000230,2026-05-24T18:23:00Z,NA0023,445522.34,N02,NORTH,ATM,CASH_WITHDRAWAL,
TX0000231,2026-05-24T02:42:00Z,SA0013,473379.19,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0040
TX0000232,2026-05-24T01:52:00Z,SA0054,223213.99,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0123
TX0000233,2026-05-24T17:43:00Z,SA0042,396090.33,S02,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000234,2026-05-24T08:42:00Z,SA0070,512241.28,S03,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000235,2026-05-24T10:19:00Z,SA0011,48486.67,S01,SOUTH,ONLINE,TRANSFER,ben_south_0200
TX0000236,2026-05-24T06:33:00Z,SA0001,1350000.0,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000237,2026-05-24T17:19:00Z,SA0027,140328.88,S04,SOUTH,ATM,CASH_DEPOSIT,
TX0000238,2026-05-24T22:21:00Z,SA0029,76386.07,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0000239,2026-05-24T04:45:00Z,SA0032,270547.15,S01,SOUTH,ATM,CASH_DEPOSIT,
TX0000240,2026-05-24T05:04:00Z,SA0064,64573.28,S01,SOUTH,ONLINE,TRANSFER,ben_south_0184
TX0000241,2026-05-24T12:38:00Z,SA0045,554400.12,S03,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000242,2026-05-24T22:25:00Z,SA0073,1172777.76,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0000243,2026-05-24T19:38:00Z,SA0009,81724.11,S04,SOUTH,ATM,CASH_DEPOSIT,
TX0000244,2026-05-24T03:17:00Z,SA0062,563809.34,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000245,2026-05-24T19:32:00Z,SA0073,94349.66,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0092
TX0000246,2026-05-24T11:02:00Z,SA0061,49235.26,S02,SOUTH,ONLINE,TRANSFER,ben_south_0322
TX0000247,2026-05-24T09:47:00Z,SA0056,274161.65,S02,SOUTH,ATM,TRANSFER,ben_south_0235
TX0000248,2026-05-24T16:02:00Z,SA0061,44591.01,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0118
TX0000249,2026-05-24T19:38:00Z,SA0039,141072.31,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000250,2026-05-24T13:40:00Z,SA0061,202666.1,S02,SOUTH,ONLINE,TRANSFER,ben_south_0276
TX0000251,2026-05-24T14:33:00Z,SA0064,45024.09,S01,SOUTH,ATM,CASH_WITHDRAWAL,
TX0000252,2026-05-24T07:56:00Z,SA0022,107166.87,S01,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000253,2026-05-24T13:49:00Z,SA0032,386843.82,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000254,2026-05-24T19:20:00Z,SA0048,263198.46,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000255,2026-05-24T16:46:00Z,SA0003,115859.15,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000256,2026-05-24T09:05:00Z,SA0012,103783.08,S03,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000257,2026-05-24T05:47:00Z,SA0079,73549.5,S04,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000258,2026-05-24T04:42:00Z,SA0031,75597.65,S02,SOUTH,ONLINE,TRANSFER,ben_south_0068
TX0000259,2026-05-24T22:48:00Z,SA0005,254108.28,S03,SOUTH,ONLINE,TRANSFER,ben_south_0225
TX0000260,2026-05-24T14:36:00Z,SA0017,121374.82,S03,SOUTH,ATM,TRANSFER,ben_south_0270
TX0000261,2026-05-24T13:58:00Z,SA0077,118839.97,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0230
TX0000262,2026-05-24T15:51:00Z,SA0075,353922.12,S02,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000263,2026-05-24T03:11:00Z,SA0070,58438.44,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000264,2026-05-24T08:24:00Z,SA0012,88984.1,S01,SOUTH,ATM,CASH_DEPOSIT,
TX0000265,2026-05-24T13:10:00Z,SA0032,113595.54,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000266,2026-05-24T06:14:00Z,SA0013,80182.32,S03,SOUTH,ONLINE,TRANSFER,ben_south_0188
TX0000267,2026-05-24T01:17:00Z,SA0050,130815.93,S04,SOUTH,ONLINE,TRANSFER,ben_south_0318
TX0000268,2026-05-24T18:39:00Z,SA0047,150507.44,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0111
TX0000269,2026-05-24T01:32:00Z,SA0041,162469.38,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000270,2026-05-24T04:23:00Z,SA0036,381061.0,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000271,2026-05-24T12:50:00Z,SA0040,106138.82,S03,SOUTH,ONLINE,TRANSFER,ben_south_0347
TX0000272,2026-05-24T18:51:00Z,SA0003,237488.31,S03,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000273,2026-05-24T15:45:00Z,SA0050,329754.04,S02,SOUTH,ATM,TRANSFER,ben_south_0139
TX0000274,2026-05-24T01:25:00Z,SA0039,304920.64,S02,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000275,2026-05-24T08:49:00Z,SA0002,498857.29,S03,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000276,2026-05-24T14:26:00Z,SA0013,137755.88,S02,SOUTH,ONLINE,TRANSFER,ben_south_0292
TX0000277,2026-05-24T02:13:00Z,EA0029,121819.31,E04,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000278,2026-05-24T19:43:00Z,EA0027,248428.99,E04,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000279,2026-05-24T20:35:00Z,EA0051,82572.6,E03,EAST,BRANCH_CASH,TRANSFER,ben_east_0319
TX0000280,2026-05-24T02:29:00Z,EA0040,236709.3,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000281,2026-05-24T11:32:00Z,EA0033,157072.8,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0036
TX0000282,2026-05-24T01:39:00Z,EA0012,240345.97,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0106
TX0000283,2026-05-24T02:26:00Z,EA0071,220455.1,E02,EAST,ATM,TRANSFER,ben_east_0048
TX0000284,2026-05-24T21:03:00Z,EA0040,520370.84,E04,EAST,ONLINE,CASH_DEPOSIT,
TX0000285,2026-05-24T20:14:00Z,EA0029,394030.5,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0200
TX0000286,2026-05-24T10:00:00Z,EA0012,234708.9,E03,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000287,2026-05-24T12:43:00Z,EA0020,187713.75,E03,EAST,ATM,CASH_DEPOSIT,
TX0000288,2026-05-24T12:13:00Z,EA0056,437012.71,E01,EAST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000289,2026-05-24T22:49:00Z,EA0066,152081.41,E03,EAST,ONLINE,CASH_DEPOSIT,
TX0000290,2026-05-24T19:54:00Z,EA0023,488906.41,E04,EAST,ONLINE,CASH_DEPOSIT,
TX0000291,2026-05-24T04:29:00Z,EA0064,876554.38,E02,EAST,ONLINE,TRANSFER,ben_east_0082
TX0000292,2026-05-24T05:11:00Z,EA0066,427431.48,E02,EAST,BRANCH_CASH,TRANSFER,ben_east_0143
TX0000293,2026-05-24T16:01:00Z,EA0046,489347.06,E02,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000294,2026-05-24T09:22:00Z,EA0073,75025.21,E02,EAST,ATM,CASH_DEPOSIT,
TX0000295,2026-05-24T07:17:00Z,EA0072,44308.55,E03,EAST,ATM,CASH_DEPOSIT,
TX0000296,2026-05-24T10:33:00Z,EA0046,95836.24,E01,EAST,ATM,CASH_DEPOSIT,
TX0000297,2026-05-24T01:59:00Z,EA0041,592883.6,E02,EAST,ONLINE,CASH_WITHDRAWAL,
TX0000298,2026-05-24T18:30:00Z,EA0053,105812.16,E03,EAST,BRANCH_CASH,TRANSFER,ben_east_0100
TX0000299,2026-05-24T17:07:00Z,EA0063,157456.05,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000300,2026-05-24T05:47:00Z,EA0041,163431.93,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0174
TX0000301,2026-05-24T21:44:00Z,EA0070,125896.66,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000302,2026-05-24T20:05:00Z,EA0075,151969.17,E03,EAST,ATM,TRANSFER,ben_east_0284
TX0000303,2026-05-24T16:27:00Z,EA0045,585063.81,E02,EAST,ONLINE,CASH_WITHDRAWAL,
TX0000304,2026-05-24T07:15:00Z,EA0014,71341.85,E01,EAST,ONLINE,TRANSFER,ben_east_0289
TX0000305,2026-05-24T12:20:00Z,EA0012,160147.26,E04,EAST,BRANCH_CASH,TRANSFER,ben_east_0142
TX0000306,2026-05-24T06:09:00Z,EA0001,231157.82,E02,EAST,ATM,CASH_WITHDRAWAL,
TX0000307,2026-05-24T09:43:00Z,EA0054,117055.38,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000308,2026-05-24T16:25:00Z,EA0011,160247.81,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000309,2026-05-24T12:59:00Z,EA0016,237626.32,E04,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000310,2026-05-24T22:46:00Z,EA0015,242014.87,E01,EAST,ONLINE,CASH_WITHDRAWAL,
TX0000311,2026-05-24T19:29:00Z,EA0025,353838.24,E02,EAST,ONLINE,CASH_DEPOSIT,
TX0000312,2026-05-24T22:46:00Z,EA0063,41354.98,E01,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000313,2026-05-24T05:34:00Z,EA0076,72766.78,E03,EAST,ONLINE,TRANSFER,ben_east_0308
TX0000314,2026-05-24T18:26:00Z,EA0033,239501.01,E03,EAST,ONLINE,TRANSFER,ben_east_0184
TX0000315,2026-05-24T15:11:00Z,EA0035,68364.26,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0026
TX0000316,2026-05-24T21:45:00Z,EA0048,222401.98,E04,EAST,ONLINE,CASH_WITHDRAWAL,
TX0000317,2026-05-24T03:58:00Z,EA0080,156452.87,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0000318,2026-05-24T17:28:00Z,EA0018,171560.85,E01,EAST,ONLINE,CASH_DEPOSIT,
TX0000319,2026-05-24T02:34:00Z,EA0021,69765.37,E03,EAST,BRANCH_CASH,CASH_DEPOSIT,
TX0000320,2026-05-24T08:24:00Z,EA0018,103094.86,E03,EAST,ONLINE,CASH_DEPOSIT,
TX0000321,2026-05-24T16:27:00Z,EA0044,684318.94,E01,EAST,BRANCH_CASH,TRANSFER,ben_east_0161
TX0000322,2026-05-24T12:22:00Z,EA0060,113479.22,E03,EAST,ONLINE,TRANSFER,ben_east_0297
TX0000323,2026-05-24T00:42:00Z,WA0029,1107294.28,W02,WEST,ONLINE,TRANSFER,ben_west_0213
TX0000324,2026-05-24T14:53:00Z,WA0005,40718.31,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000325,2026-05-24T16:56:00Z,WA0046,142902.08,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000326,2026-05-24T11:12:00Z,WA0070,119726.2,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0182
TX0000327,2026-05-24T17:26:00Z,WA0023,267863.37,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000328,2026-05-24T15:46:00Z,WA0054,46109.38,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0000329,2026-05-24T12:14:00Z,WA0060,94716.76,W03,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000330,2026-05-24T05:29:00Z,WA0011,346218.65,W04,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000331,2026-05-24T12:15:00Z,WA0055,116599.45,W02,WEST,ONLINE,TRANSFER,ben_west_0214
TX0000332,2026-05-24T17:34:00Z,WA0004,73977.94,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0265
TX0000333,2026-05-24T02:11:00Z,WA0017,219722.24,W04,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000334,2026-05-24T08:58:00Z,WA0058,114622.9,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000335,2026-05-24T22:02:00Z,WA0026,108802.31,W02,WEST,ONLINE,TRANSFER,ben_west_0070
TX0000336,2026-05-24T05:19:00Z,WA0060,133136.94,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000337,2026-05-24T02:50:00Z,WA0042,321880.81,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000338,2026-05-24T20:32:00Z,WA0045,625547.94,W02,WEST,BRANCH_CASH,TRANSFER,ben_west_0006
TX0000339,2026-05-24T03:11:00Z,WA0002,99232.6,W02,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000340,2026-05-24T09:31:00Z,WA0012,107205.27,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000341,2026-05-24T07:56:00Z,WA0008,314165.74,W01,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000342,2026-05-24T01:02:00Z,WA0033,163923.5,W01,WEST,BRANCH_CASH,TRANSFER,ben_west_0052
TX0000343,2026-05-24T22:34:00Z,WA0071,1138546.57,W03,WEST,ATM,TRANSFER,ben_west_0031
TX0000344,2026-05-24T22:25:00Z,WA0032,239126.72,W01,WEST,ONLINE,CASH_DEPOSIT,
TX0000345,2026-05-24T11:20:00Z,WA0031,413802.79,W02,WEST,BRANCH_CASH,TRANSFER,ben_west_0233
TX0000346,2026-05-24T09:21:00Z,WA0052,288028.42,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0214
TX0000347,2026-05-24T03:09:00Z,WA0057,300509.74,W02,WEST,ATM,CASH_DEPOSIT,
TX0000348,2026-05-24T03:59:00Z,WA0027,196781.87,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0000349,2026-05-24T03:13:00Z,WA0057,179585.89,W03,WEST,BRANCH_CASH,TRANSFER,ben_west_0211
TX0000350,2026-05-24T11:11:00Z,WA0005,88339.9,W02,WEST,ONLINE,CASH_WITHDRAWAL,
TX0000351,2026-05-24T16:11:00Z,WA0028,536522.89,W03,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000352,2026-05-24T16:30:00Z,WA0071,95946.02,W01,WEST,ATM,TRANSFER,ben_west_0320
TX0000353,2026-05-24T03:26:00Z,WA0020,58028.36,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0000354,2026-05-24T04:17:00Z,WA0080,326819.41,W03,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000355,2026-05-24T02:36:00Z,WA0064,206221.1,W04,WEST,ONLINE,TRANSFER,ben_west_0066
TX0000356,2026-05-24T15:59:00Z,WA0012,86017.36,W01,WEST,ATM,TRANSFER,ben_west_0184
TX0000357,2026-05-24T15:15:00Z,WA0001,97025.05,W04,WEST,ONLINE,CASH_DEPOSIT,
TX0000358,2026-05-24T02:46:00Z,WA0073,83034.88,W02,WEST,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000359,2026-05-24T06:14:00Z,WA0026,360971.17,W02,WEST,ATM,CASH_DEPOSIT,
TX0000360,2026-05-24T15:08:00Z,WA0016,165318.48,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0000361,2026-05-24T14:16:00Z,WA0066,709687.99,W04,WEST,ONLINE,TRANSFER,ben_west_0061
TX0000362,2026-05-24T04:49:00Z,WA0050,556386.14,W01,WEST,BRANCH_CASH,CASH_DEPOSIT,
TX0000363,2026-05-24T05:55:00Z,WA0060,193870.51,W01,WEST,ATM,CASH_DEPOSIT,
TX0000364,2026-05-24T21:03:00Z,WA0049,328034.19,W03,WEST,ONLINE,TRANSFER,ben_west_0303
TX0000365,2026-05-24T19:43:00Z,WA0046,90946.72,W04,WEST,ONLINE,CASH_WITHDRAWAL,
TX0000366,2026-05-24T02:42:00Z,WA0061,19209.58,W02,WEST,ATM,TRANSFER,ben_west_0261
TX0000367,2026-05-24T02:24:00Z,WA0006,586117.19,W02,WEST,ATM,TRANSFER,ben_west_0028
TX0000368,2026-05-24T17:23:00Z,WA0061,194305.51,W02,WEST,ONLINE,CASH_DEPOSIT,
TX0000369,2026-05-25T06:05:00Z,NA0056,405157.31,N01,NORTH,ONLINE,CASH_DEPOSIT,
TX0000370,2026-05-25T07:50:00Z,NA0047,22866.9,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000371,2026-05-25T09:15:00Z,NA0038,177862.07,N02,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000372,2026-05-25T19:50:00Z,NA0068,206376.97,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0023
TX0000373,2026-05-25T06:12:00Z,NA0030,95639.45,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0000374,2026-05-25T20:42:00Z,NA0050,156126.8,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000375,2026-05-25T21:17:00Z,NA0019,88280.84,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0225
TX0000376,2026-05-25T21:10:00Z,NA0055,543226.2,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0000377,2026-05-25T04:57:00Z,NA0052,114838.65,N01,NORTH,ATM,TRANSFER,ben_north_0295
TX0000378,2026-05-25T03:37:00Z,NA0018,268275.23,N01,NORTH,ATM,CASH_DEPOSIT,
TX0000379,2026-05-25T20:21:00Z,NA0014,89514.85,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000380,2026-05-25T12:27:00Z,NA0015,125415.29,N04,NORTH,BRANCH_CASH,TRANSFER,ben_north_0025
TX0000381,2026-05-25T15:18:00Z,NA0066,132325.37,N02,NORTH,ONLINE,TRANSFER,ben_north_0003
TX0000382,2026-05-25T05:33:00Z,NA0049,289790.16,N01,NORTH,BRANCH_CASH,TRANSFER,ben_north_0088
TX0000383,2026-05-25T21:25:00Z,NA0053,351530.91,N01,NORTH,ONLINE,TRANSFER,ben_north_0163
TX0000384,2026-05-25T09:16:00Z,NA0037,33028.03,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0000385,2026-05-25T10:58:00Z,NA0011,142497.6,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000386,2026-05-25T01:43:00Z,NA0021,56418.62,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0000387,2026-05-25T17:37:00Z,NA0057,62379.02,N03,NORTH,ONLINE,TRANSFER,ben_north_0226
TX0000388,2026-05-25T04:42:00Z,NA0036,151026.53,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0249
TX0000389,2026-05-25T15:16:00Z,NA0048,81304.19,N04,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0000390,2026-05-25T21:09:00Z,NA0054,237645.79,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000391,2026-05-25T07:57:00Z,NA0065,78534.52,N02,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000392,2026-05-25T03:18:00Z,NA0044,66977.04,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0000393,2026-05-25T20:46:00Z,NA0019,408069.04,N03,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000394,2026-05-25T01:22:00Z,NA0061,129799.82,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0006
TX0000395,2026-05-25T06:36:00Z,NA0025,84174.73,N04,NORTH,ONLINE,CASH_DEPOSIT,
TX0000396,2026-05-25T14:53:00Z,NA0033,437462.55,N02,NORTH,ONLINE,TRANSFER,ben_north_0065
TX0000397,2026-05-25T00:31:00Z,NA0027,368598.43,N02,NORTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000398,2026-05-25T18:06:00Z,NA0015,108284.61,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000399,2026-05-25T07:31:00Z,NA0038,183538.99,N01,NORTH,ONLINE,TRANSFER,ben_north_0250
TX0000400,2026-05-25T14:01:00Z,NA0007,88288.84,N03,NORTH,BRANCH_CASH,TRANSFER,ben_north_0027
TX0000401,2026-05-25T14:05:00Z,NA0065,782564.98,N03,NORTH,ONLINE,TRANSFER,ben_north_0344
TX0000402,2026-05-25T15:45:00Z,NA0039,369927.62,N03,NORTH,ONLINE,CASH_DEPOSIT,
TX0000403,2026-05-25T18:50:00Z,NA0001,180376.71,N02,NORTH,ONLINE,CASH_WITHDRAWAL,
TX0000404,2026-05-25T04:24:00Z,NA0067,574046.85,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000405,2026-05-25T14:10:00Z,NA0070,96754.71,N01,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000406,2026-05-25T12:57:00Z,NA0020,188094.61,N02,NORTH,ONLINE,TRANSFER,ben_north_0194
TX0000407,2026-05-25T02:37:00Z,NA0047,157425.43,N02,NORTH,ONLINE,CASH_DEPOSIT,
TX0000408,2026-05-25T19:35:00Z,NA0074,274132.21,N02,NORTH,ONLINE,TRANSFER,ben_north_0030
TX0000409,2026-05-25T14:36:00Z,NA0001,67680.62,N02,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000410,2026-05-25T16:16:00Z,NA0014,140419.32,N04,NORTH,ATM,TRANSFER,ben_north_0262
TX0000411,2026-05-25T08:28:00Z,NA0021,119340.17,N04,NORTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000412,2026-05-25T04:43:00Z,NA0022,650724.4,N01,NORTH,ONLINE,TRANSFER,ben_north_0276
TX0000413,2026-05-25T08:17:00Z,NA0065,146599.37,N02,NORTH,BRANCH_CASH,TRANSFER,ben_north_0059
TX0000414,2026-05-25T12:04:00Z,NA0036,52237.26,N01,NORTH,ATM,CASH_DEPOSIT,
TX0000415,2026-05-25T03:28:00Z,SA0002,275890.51,S03,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0113
TX0000416,2026-05-25T20:42:00Z,SA0053,79553.66,S01,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000417,2026-05-25T14:16:00Z,SA0010,348641.34,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000418,2026-05-25T11:07:00Z,SA0025,186867.2,S04,SOUTH,ATM,TRANSFER,ben_south_0171
TX0000419,2026-05-25T01:20:00Z,SA0054,93395.44,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0198
TX0000420,2026-05-25T01:28:00Z,SA0016,92584.42,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000421,2026-05-25T22:30:00Z,SA0039,85730.89,S04,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000422,2026-05-25T21:54:00Z,SA0028,58959.84,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000423,2026-05-25T04:32:00Z,SA0052,104040.72,S02,SOUTH,ONLINE,TRANSFER,ben_south_0146
TX0000424,2026-05-25T11:10:00Z,SA0043,124564.78,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000425,2026-05-25T06:42:00Z,SA0003,168070.82,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000426,2026-05-25T10:55:00Z,SA0051,359777.87,S02,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000427,2026-05-25T16:42:00Z,SA0050,355553.32,S01,SOUTH,ATM,CASH_WITHDRAWAL,
TX0000428,2026-05-25T03:28:00Z,SA0078,38622.34,S01,SOUTH,ATM,TRANSFER,ben_south_0048
TX0000429,2026-05-25T21:14:00Z,SA0076,263065.03,S01,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000430,2026-05-25T01:04:00Z,SA0017,320748.86,S04,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000431,2026-05-25T11:25:00Z,SA0075,290163.48,S01,SOUTH,ATM,CASH_WITHDRAWAL,
TX0000432,2026-05-25T17:05:00Z,SA0016,199275.3,S02,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000433,2026-05-25T12:52:00Z,SA0001,84273.96,S03,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000434,2026-05-25T19:33:00Z,SA0017,157173.93,S03,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000435,2026-05-25T02:17:00Z,SA0018,212513.9,S01,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0158
TX0000436,2026-05-25T18:39:00Z,SA0030,176983.18,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0000437,2026-05-25T12:13:00Z,SA0073,221507.43,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000438,2026-05-25T03:35:00Z,SA0009,85954.37,S03,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000439,2026-05-25T17:54:00Z,SA0071,36493.29,S04,SOUTH,BRANCH_CASH,CASH_DEPOSIT,
TX0000440,2026-05-25T13:12:00Z,SA0004,89525.07,S03,SOUTH,ATM,CASH_DEPOSIT,
TX0000441,2026-05-25T11:18:00Z,SA0075,450233.08,S01,SOUTH,ONLINE,TRANSFER,ben_south_0121
TX0000442,2026-05-25T13:39:00Z,SA0023,118564.9,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000443,2026-05-25T00:33:00Z,SA0056,110646.56,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0185
TX0000444,2026-05-25T16:49:00Z,SA0003,155201.57,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0214
TX0000445,2026-05-25T01:14:00Z,SA0001,338658.64,S02,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0049
TX0000446,2026-05-25T13:08:00Z,SA0070,281850.41,S03,SOUTH,ATM,TRANSFER,ben_south_0337
TX0000447,2026-05-25T20:16:00Z,SA0044,142079.76,S01,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0139
TX0000448,2026-05-25T19:55:00Z,SA0056,96510.18,S04,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0298
TX0000449,2026-05-25T19:39:00Z,SA0006,185183.42,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000450,2026-05-25T19:16:00Z,SA0043,171103.98,S04,SOUTH,ONLINE,CASH_WITHDRAWAL,
TX0000451,2026-05-25T16:46:00Z,SA0066,158411.31,S01,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000452,2026-05-25T15:19:00Z,SA0064,134252.47,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0000453,2026-05-25T16:36:00Z,SA0024,124048.46,S01,SOUTH,ONLINE,CASH_DEPOSIT,
TX0000454,2026-05-25T19:37:00Z,SA0006,135774.89,S01,SOUTH,BRANCH_CASH,TRANSFER,ben_south_0141
TX0000455,2026-05-25T03:58:00Z,SA0028,171211.62,S03,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
TX0000456,2026-05-25T20:46:00Z,SA0074,124340.33,S04,SOUTH,ATM,TRANSFER,ben_south_0157
TX0000457,2026-05-25T10:28:00Z,SA0020,73476.73,S02,SOUTH,ATM,CASH_DEPOSIT,
TX0000458,2026-05-25T00:39:00Z,SA0036,78897.69,S01,SOUTH,BRANCH_CASH,CASH_WITHDRAWAL,
